dealer;izby;rozloha;resale;cena
Dealer;2;1250;Yes;220
Dealer;3;1622.649955;Yes;290
Dealer;3;1377.884947;Yes;680
Dealer;3;1600;Yes;600
Dealer;2;535.0045858;Yes;140
Dealer;2;1295.196978;Yes;72
Dealer;3;1208.163265;Yes;59.2
Dealer;2;1145;Yes;45.8
Dealer;2;440.5111966;No;77.9
Owner;3;1740.139211;Yes;60
Owner;2;1260.210035;Yes;54
Owner;2;1130.044843;Yes;63
Dealer;1;405.0073638;Yes;22
Owner;2;705.0197406;Yes;25
Dealer;3;1552.10643;Yes;70
Owner;1;589.4283179;Yes;46.5
Dealer;3;972.9683997;Yes;230
Owner;2;1250;Yes;31
Dealer;4;2500;No;200
Dealer;4;1700.102006;Yes;150
Dealer;2;760.1351351;Yes;36
Dealer;2;985.0651414;Yes;31
Dealer;2;1273.333333;No;38.2
Dealer;3;1922.207146;Yes;170
Dealer;1;292.3473775;No;17
Owner;2;1250;Yes;45
Owner;2;875.0607681;Yes;36
Dealer;1;679.0363318;No;69.9
Owner;2;455.0280601;Yes;30
Dealer;2;999.000999;Yes;110
Dealer;3;1450.202602;Yes;68
Owner;1;591.0683012;Yes;27
Dealer;1;685.3155567;Yes;110
Dealer;1;650.0541712;Yes;24
Dealer;3;1520.028612;Yes;85
Dealer;3;1550.074134;Yes;230
Dealer;2;502.0135709;Yes;91
Dealer;3;2573.588548;Yes;160
Dealer;3;1580.194891;Yes;120
Dealer;1;440;No;55
Dealer;2;956.5217391;Yes;110
Dealer;3;1771.255061;Yes;70
Owner;2;1193.820225;Yes;34
Owner;2;1376.013905;Yes;95
Owner;3;1356.620634;Yes;33.4
Dealer;2;1084.685486;Yes;48.8
Dealer;2;995.6553222;Yes;110
Owner;4;1313.131313;Yes;52
Dealer;2;1334.546557;Yes;220
Owner;3;2200.30349;Yes;87
Owner;2;850.1118568;Yes;38
Owner;2;920.0401472;Yes;55
Dealer;2;1023.155627;Yes;38
Owner;2;1225.359616;Yes;23
Dealer;3;1207.078711;Yes;45.7
Dealer;2;899.9621069;Yes;95
Dealer;3;1825.115772;Yes;67
Owner;2;1250;Yes;30
Dealer;3;1254.064097;Yes;54
Owner;1;608.6666667;Yes;91.3
Dealer;2;707.2925585;Yes;190
Owner;1;340.1360544;Yes;7
Owner;2;1255.804137;Yes;59.5
Owner;2;1980.19802;Yes;70
Dealer;2;1116.29795;Yes;110
Dealer;3;1638.088289;Yes;44.9
Dealer;3;1544.509969;Yes;110
Owner;1;380.0114003;Yes;40
Owner;2;1085.141903;Yes;52
Dealer;3;1895.285477;Yes;80
Dealer;2;699.0521327;Yes;59
Dealer;2;909.4745727;Yes;43.1
Dealer;3;1563.610519;Yes;110
Dealer;4;2765.878877;Yes;74.9
Dealer;2;1161.350263;Yes;150
Dealer;2;1390.108282;Yes;95
Dealer;2;1220.008133;Yes;210
Owner;2;855.0662676;Yes;40
Dealer;2;1177.971925;Yes;120
Owner;2;850.1259446;Yes;13.5
Dealer;2;875.0290901;Yes;75.2
Owner;2;1050.080775;Yes;65
Dealer;3;831.8708319;Yes;23.7
Dealer;2;1173.295788;Yes;100
Owner;1;900.090009;Yes;30
Owner;3;909.0909091;Yes;45
Dealer;2;1170.062538;Yes;58
Dealer;2;1164.483261;Yes;120
Owner;2;990.0990099;Yes;43
Owner;3;1764.137264;Yes;36.5
Dealer;2;1150.003594;Yes;320
Dealer;1;640;Yes;56
Owner;4;1295.143213;Yes;52
Owner;3;1254.275941;Yes;33
Owner;3;1390.268123;Yes;70
Dealer;2;1155.115512;Yes;28
Owner;1;505.0505051;Yes;33
Dealer;2;867.2676407;Yes;27.9
Dealer;3;1424.444444;Yes;64.1
Dealer;2;1055.081458;Yes;68
Dealer;1;450.0121625;Yes;74
Owner;3;1244.002133;Yes;70
Dealer;2;902.0501139;Yes;19.8
Dealer;2;1071.811361;Yes;190
Owner;2;999.3943065;Yes;16.5
Builder;2;1044.932079;No;50
Builder;2;686.1198738;No;17.4
Owner;3;1300;Yes;65
Dealer;3;1525.124418;Yes;95
Owner;3;1800.180018;Yes;80
Dealer;4;3472.222222;Yes;310
Dealer;4;5200.126064;Yes;1650
Dealer;2;1009.625093;Yes;150
Owner;3;1149.954002;Yes;50
Dealer;1;687.0340593;Yes;47
Owner;2;918.5803758;Yes;13.2
Dealer;4;2277.212692;Yes;150
Dealer;2;1120.833333;Yes;80.7
Dealer;4;4300.150505;Yes;800
Owner;3;1600;Yes;90
Dealer;3;1159.840522;Yes;160
Dealer;3;1387.015989;Yes;72
Dealer;2;1165.00092;Yes;190
Dealer;2;510.0071677;Yes;92.5
Dealer;3;1350.16835;Yes;40.1
Dealer;3;1715.962971;Yes;76
Owner;1;650.0847937;Yes;46
Dealer;3;1621.008267;Yes;100
Owner;1;375.0375038;Yes;12.5
Owner;1;574.919152;Yes;16
Owner;2;974.025974;Yes;27
Owner;1;528.0103026;Yes;8.2
Dealer;3;1267.496969;Yes;230
Owner;2;1145;Yes;45.8
Dealer;3;1247.030879;Yes;52.5
Dealer;2;1107.01107;Yes;57
Dealer;3;1456.364647;Yes;52.4
Dealer;3;1240.03543;Yes;56
Owner;1;545.0733753;Yes;13
Dealer;4;194997.8805;No;9200
Owner;2;900.4237288;Yes;17
Owner;2;799.8511905;Yes;21.5
Dealer;1;600.0292697;Yes;82
Dealer;2;1294.117647;Yes;110
Owner;3;1666.049611;Yes;90
Dealer;1;462.7862595;No;87.3
Owner;3;1400.233372;Yes;36
Dealer;3;1345.054523;Yes;280
Dealer;2;594.2091616;Yes;110
Owner;2;1080.125687;Yes;55
Dealer;4;2525.743151;Yes;520
Dealer;3;1625.37556;Yes;330
Dealer;4;3233.970754;Yes;230
Dealer;3;1339.72278;Yes;260
Dealer;2;1040.041602;Yes;80
Owner;2;1050.420168;Yes;20
Dealer;1;699.9533364;Yes;90
Dealer;3;1373.855121;Yes;330
Owner;2;1436.265709;Yes;24
Owner;2;950.3695882;Yes;18
Dealer;4;5092.297899;Yes;720
Owner;3;1300;Yes;65
Dealer;2;1296.082949;Yes;45
Dealer;1;548.0362036;Yes;66
Dealer;2;1248.046439;Yes;55.9
Dealer;3;3354.203936;Yes;300
Dealer;3;2542.626383;Yes;170
Dealer;2;1158.333333;Yes;41.7
Owner;4;2831.010453;Yes;260
Dealer;1;693.0443548;Yes;55
Dealer;3;1370.033628;Yes;110
Dealer;2;1137.158852;Yes;65
Owner;3;1552.053486;Yes;65
Dealer;3;1613.376357;Yes;220
Dealer;2;829.0481687;Yes;79
Dealer;2;976.1388286;Yes;13.5
Dealer;2;1000;Yes;85
Dealer;3;1551.020408;Yes;190
Owner;3;1800.670017;Yes;43
Owner;1;800;Yes;35
Owner;1;599.8588567;Yes;17
Owner;2;560.0672081;Yes;40
Owner;1;660.0660066;Yes;38
Owner;3;1500;Yes;60
Owner;3;1320.132013;Yes;80
Owner;1;501.0168238;Yes;27.1
Dealer;4;2032.520325;Yes;150
Dealer;2;1100.046318;Yes;95
Dealer;3;2300.025556;Yes;90
Dealer;3;1610.169492;Yes;64.6
Owner;2;890.0190718;Yes;28
Dealer;3;1463.414634;Yes;120
Dealer;4;2544.01821;Yes;760
Dealer;2;1045.141205;Yes;47
Dealer;4;2512.913584;Yes;180
Owner;2;725.1381215;Yes;21
Owner;2;1000;Yes;36
Dealer;3;1425.035626;Yes;380
Dealer;3;2733.734281;Yes;200
Dealer;2;1025.954946;Yes;83.8
Dealer;1;600.0375023;Yes;32
Dealer;3;1800.018;Yes;200
Owner;1;726.0406583;Yes;75
Owner;3;1375;Yes;110
Dealer;3;1620.064803;Yes;270
Owner;1;649.6881497;Yes;12.5
Builder;1;360;No;9
Owner;2;645.0312437;Yes;32
Dealer;3;2499.519323;Yes;130
Dealer;2;925.0693802;Yes;40
Owner;2;700.1166861;Yes;30
Dealer;4;2176.278564;No;100
Dealer;3;1099.885938;Yes;67.5
Dealer;1;550.0550055;Yes;30
Dealer;2;820;Yes;28.7
Dealer;3;1800.018;Yes;200
Dealer;4;2380.952381;Yes;250
Owner;2;1306.103063;Yes;55
Dealer;1;690.0878294;Yes;44
Owner;2;700.0424268;Yes;33
Owner;3;1700;Yes;85
Dealer;2;745.594216;Yes;33
Dealer;2;850.0510031;Yes;25
Dealer;3;1739.226033;Yes;79.1
Dealer;2;860.0095557;Yes;72
Dealer;2;950.0351865;Yes;27
Owner;2;1080.40201;Yes;43
Dealer;2;862.3428494;Yes;190
Dealer;3;2269.63232;Yes;150
Owner;2;1208.483393;Yes;60.4
Owner;3;1338.231435;Yes;51
Dealer;3;1602.448686;Yes;44.5
Dealer;5;8542.314967;Yes;1400
Owner;2;1000;Yes;45
Dealer;2;1049.790042;Yes;35
Dealer;2;1050.019091;Yes;110
Dealer;5;4960;Yes;620
Dealer;1;581.0882198;Yes;22
Owner;3;1200;Yes;27
Owner;2;600.0774293;Yes;31
Owner;1;549.9901787;Yes;28
Owner;2;729.2011932;Yes;22
Dealer;3;1749.169145;Yes;100
Dealer;2;646.9036553;No;51.5
Dealer;3;1262.945188;Yes;150
Dealer;2;1120.018863;Yes;95
Dealer;2;1100.187266;Yes;47
Dealer;2;1104.79798;Yes;140
Owner;2;1100.151745;Yes;29
Builder;2;732.177264;No;49.4
Dealer;3;1314.789688;Yes;96.9
Owner;3;1199.040767;Yes;65
Dealer;1;650.0084417;Yes;77
Owner;4;630.0403226;Yes;25
Owner;1;646.7458043;Yes;15.8
Owner;2;928.0263972;Yes;45
Dealer;3;135714.2857;No;9500
Owner;2;1168.809484;Yes;70
Dealer;2;1215.121512;Yes;81
Dealer;3;1562.194884;Yes;160
Owner;1;372.0065101;Yes;16
Owner;2;1388.032079;Yes;90
Dealer;1;590.4930617;Yes;100
Owner;3;719.9895274;Yes;55
Dealer;3;1367.989056;Yes;210
Dealer;3;1771.336554;Yes;110
Builder;2;1052.763191;No;42.1
Dealer;1;550.0550055;Yes;35
Dealer;3;1790.07323;Yes;110
Dealer;3;1383.86204;Yes;130
Dealer;3;1449.001619;Yes;53.7
Owner;1;647.9481641;Yes;45
Owner;2;900;Yes;2700
Dealer;2;1465.036344;Yes;260
Owner;2;615.14802;Yes;16
Dealer;2;1235.003529;Yes;70
Dealer;2;1129.868404;Yes;85
Dealer;2;1323.591698;Yes;250
Owner;3;1129.943503;Yes;70
Dealer;3;1415.09434;Yes;60
Owner;3;2153.030805;Yes;65
Dealer;1;471.1133152;Yes;19
Dealer;1;670.09506;Yes;43
Dealer;4;230000;No;9200
Owner;2;1277.766857;Yes;65
Dealer;3;2354.452055;Yes;220
Dealer;2;937.9310345;Yes;170
Owner;3;1400.180668;Yes;62
Owner;3;1650.051564;Yes;48
Dealer;2;578.460244;No;110
Dealer;2;2000;Yes;63
Owner;2;1140.065147;Yes;49
Owner;2;1229.878821;Yes;68
Owner;1;549.7272346;Yes;13.1
Dealer;3;1094.840564;No;240
Dealer;3;1280;Yes;48
Owner;2;759.9746675;Yes;36
Dealer;2;739.3162393;No;17.3
Owner;3;1430.030644;Yes;42
Owner;2;1185.034705;Yes;70
Dealer;2;1080.065743;Yes;46
Dealer;2;1110.195675;Yes;53.9
Owner;3;1449.932034;Yes;32
Owner;3;1464.026771;Yes;52.5
Dealer;3;1420.238397;Yes;56
Dealer;2;1003.667889;Yes;30.1
Owner;2;850.0137099;Yes;62
Dealer;1;750;Yes;90
Dealer;2;1200;Yes;60
Owner;3;1850.317592;Yes;67
Owner;1;322.9278794;Yes;9
Dealer;4;1707.544241;Yes;110
Dealer;2;975.9271308;Yes;180
Dealer;4;3283.156786;Yes;530
Owner;3;1950.118033;Yes;190
Dealer;4;2480.510276;Yes;140
Owner;2;1199.637845;Yes;26.5
Owner;2;960.2194787;Yes;35
Dealer;1;625;Yes;50
Dealer;3;1358.134042;Yes;92
Owner;3;1998.060136;Yes;61.8
Dealer;2;1000;Yes;90
Dealer;2;1349.634805;Yes;42.5
Dealer;2;933.3582229;Yes;100
Dealer;2;661.4485724;Yes;120
Dealer;3;1855.079681;Yes;74.5
Dealer;3;1354.81118;Yes;63.5
Dealer;3;2250.512145;Yes;76.9
Owner;2;1004.823151;Yes;50
Dealer;3;1200;Yes;72
Owner;2;850.1594049;Yes;24
Dealer;3;1560.192024;Yes;84.5
Dealer;2;1076.627814;Yes;230
Builder;2;819.2;No;51.2
Owner;3;1791.044776;Yes;60
Dealer;1;669.9403718;Yes;19.1
Owner;3;1350.135014;Yes;45
Dealer;3;1297.968397;Yes;46
Dealer;3;1549.076341;Yes;69.6
Dealer;2;1165.110357;Yes;54.9
Dealer;2;1115.075825;Yes;75
Dealer;3;2096.320406;Yes;380
Dealer;3;1816.790973;Yes;190
Owner;2;758.8774341;Yes;26.5
Dealer;1;750.0394758;Yes;95
Dealer;2;1025.043681;Yes;88
Owner;3;1549.780839;Yes;99
Dealer;3;1400;Yes;280
Owner;3;1629.99185;Yes;80
Dealer;2;863.781636;Yes;100
Owner;1;495.049505;Yes;25
Dealer;3;1796.253528;Yes;210
Dealer;3;1211.971308;Yes;49
Dealer;3;1568.154403;Yes;52
Dealer;3;1974.038404;Yes;330
Dealer;3;1345.189238;Yes;59
Dealer;3;2064.80305;Yes;130
Owner;5;1280.136548;Yes;60
Dealer;1;656.0603576;Yes;40
Owner;4;2350.483155;Yes;90
Dealer;3;882.3529412;No;300
Owner;3;1733.402669;Yes;100
Owner;1;740.2185407;Yes;21
Builder;2;1147.869674;No;45.8
Dealer;2;1215.032495;Yes;86
Owner;2;1200.14771;Yes;65
Dealer;2;1120.238984;Yes;45
Dealer;2;865.2246256;Yes;26
Dealer;1;585.0058501;Yes;65
Dealer;3;1345.163137;Yes;47
Dealer;3;1535.151515;Yes;50.66
Dealer;4;2710.0271;Yes;240
Dealer;2;1000;Yes;100
Owner;2;900.2770083;Yes;26
Owner;3;1860;Yes;93
Dealer;4;3197.186476;Yes;400
Dealer;2;1227.370359;Yes;40
Owner;3;2016.129032;Yes;180
Owner;2;1135.040745;Yes;39
Dealer;2;880.0234673;Yes;150
Dealer;4;2258.037786;No;1090
Owner;2;797.8060334;Yes;32
Dealer;3;1500;Yes;84
Owner;2;822.8195283;Yes;30
Owner;1;525.0525053;Yes;35
Dealer;2;1879.137305;Yes;88
Dealer;3;1497.984774;Yes;66.9
Owner;2;1235.154394;Yes;52
Dealer;2;1127.57732;Yes;140
Dealer;2;1222.707424;Yes;28
Dealer;3;1815.135437;Yes;130
Owner;2;969.8465879;Yes;55
Dealer;1;423.7288136;Yes;14.5
Owner;2;1437.024514;Yes;34
Owner;3;1549.732319;Yes;110
Dealer;2;1369.585066;Yes;270
Dealer;2;1278.029511;Yes;110
Dealer;1;585.0441442;Yes;55
Owner;3;960.1181684;Yes;39
Owner;2;894.0252944;Yes;41
Dealer;3;1400.200602;Yes;69.8
Dealer;4;2408.993576;Yes;180
Dealer;2;1086.281813;Yes;140
Dealer;1;324.04407;Yes;15
Builder;2;616.5658446;No;53
Dealer;1;550.0292569;Yes;47
Dealer;5;8511.000468;Yes;4000
Owner;2;1100;Yes;22
Dealer;4;1797.316384;Yes;50.9
Owner;3;1620.482904;Yes;100
Owner;2;888.0994671;Yes;25
Owner;2;968.1881051;Yes;42
Dealer;3;1800.180018;Yes;160
Dealer;2;1370;Yes;82.2
Owner;3;1344.086022;Yes;45
Owner;2;1300.052002;Yes;25
Owner;2;1228.165939;Yes;45
Dealer;3;1740.020471;Yes;340
Dealer;4;2700.457;Yes;65
Owner;3;2796.225096;Yes;160
Owner;1;922.9881742;Yes;32
Dealer;4;2376.923077;No;61.8
Dealer;3;1824.262694;Yes;120
Dealer;4;3300.330033;No;130
Dealer;2;749.8660953;Yes;14
Owner;3;1506.740682;Yes;19
Owner;3;1260.375038;Yes;41
Dealer;3;1279.978442;Yes;95
Dealer;2;700.0186672;Yes;150
Owner;2;807.9324275;Yes;22
Owner;2;731.5288954;Yes;30
Owner;2;1350.245499;Yes;49.5
Dealer;4;2955.082742;Yes;200
Builder;2;1100.244499;No;27
Dealer;2;989.8843931;Yes;68.5
Dealer;4;2480.211082;Yes;94
Owner;1;565.0818394;Yes;14.5
Owner;2;766.1204512;Yes;36
Dealer;3;1597.402257;Yes;610
Owner;3;1240.03543;Yes;42
Owner;3;1489.018489;Yes;120
Dealer;3;1727.704781;Yes;61.8
Owner;3;1658.163265;Yes;130
Owner;3;1340.123291;Yes;50
Owner;2;950.1689189;Yes;45
Dealer;2;949.754902;Yes;15.5
Owner;2;979.0590155;Yes;36
Dealer;2;626.0534553;Yes;52
Owner;2;1200.181159;Yes;53
Owner;1;750.085237;Yes;22
Owner;2;1000;Yes;29
Owner;1;650.2242152;Yes;14.5
Owner;1;825.3012048;Yes;13.7
Owner;2;600.0461574;Yes;26
Dealer;1;543.078056;Yes;29.5
Dealer;4;3510.531595;Yes;140
Dealer;2;1268.0164;Yes;300
Dealer;1;640.0538993;Yes;38
Dealer;3;1423.220974;Yes;34.2
Dealer;2;1166.105209;Yes;45
Dealer;3;93863.8826;No;9530
Owner;2;1086.125134;Yes;71
Dealer;2;1370.175839;Yes;60
Dealer;1;680.0518135;Yes;42
Dealer;2;1155.462185;Yes;110
Owner;3;1420.185571;Yes;75
Dealer;2;1234.144669;Yes;36
Builder;3;2800;No;33.6
Dealer;3;2350.176263;Yes;160
Dealer;3;1855.385388;Yes;73.9
Owner;2;1600;Yes;72
Dealer;2;1135.040745;Yes;78
Owner;2;950.269243;Yes;30
Owner;2;1125;Yes;27
Dealer;3;1610.062893;Yes;64
Dealer;2;636.0344047;Yes;84.3
Dealer;3;1683.065769;Yes;130
Dealer;3;1700.102006;Yes;100
Dealer;2;1216.175129;Yes;80
Dealer;2;1076.084841;Yes;55.3
Dealer;1;694.6198535;Yes;27.5
Dealer;2;1225.004504;Yes;68
Dealer;2;1150.251618;Yes;32
Dealer;5;3311.258278;No;410
Dealer;2;1064.145347;Yes;28.7
Dealer;3;1299.212598;Yes;49.5
Dealer;2;765.9574468;No;180
Owner;1;378.0241935;Yes;30
Dealer;2;750.0187505;Yes;100
Dealer;3;1292.01053;Yes;800
Dealer;3;3244.448951;Yes;320
Dealer;4;2350.081037;Yes;87
Dealer;2;1150.044924;Yes;64
Owner;3;2000;Yes;98
Owner;2;950.1187648;Yes;28
Owner;3;2400;Yes;60
Owner;2;850.1594049;Yes;32
Dealer;3;1233.594901;Yes;360
Owner;2;1170.103847;Yes;80
Dealer;2;1070.205479;Yes;25
Dealer;3;1542.020046;Yes;140
Dealer;2;1050.530518;Yes;100
Dealer;2;1300.031516;Yes;330
Dealer;3;1552.393273;Yes;120
Owner;3;1965.246173;Yes;95
Owner;2;927.0216963;Yes;47
Dealer;2;765.8797077;Yes;54.5
Owner;3;1320.132013;Yes;52
Dealer;2;823.1558378;Yes;33.7
Dealer;2;981.2638933;Yes;30.9
Dealer;3;1337.086559;Yes;95
Owner;3;2010.050251;Yes;140
Dealer;4;2191.780822;Yes;120
Owner;2;965.3199857;Yes;27
Owner;2;1260.104612;Yes;53
Dealer;2;819.0327613;Yes;42
Dealer;1;430.2368616;No;46.5
Dealer;2;1000;Yes;46
Dealer;2;2408.477842;No;150
Dealer;3;1860.79954;Yes;64.7
Dealer;2;1137.504182;Yes;34
Dealer;3;1483.86299;Yes;120
Owner;2;936.0156468;Yes;67
Dealer;2;947.4232171;Yes;18.2
Dealer;3;1178.23479;Yes;220
Dealer;1;600.060006;Yes;40
Dealer;3;2048.947069;Yes;180
Owner;3;1800.504141;Yes;50
Owner;2;650.1677852;Yes;15.5
Owner;4;2190.100745;Yes;100
Owner;3;1314.444282;Yes;180
Dealer;2;1233.552632;Yes;300
Dealer;3;1328.552557;No;70.4
Dealer;3;1480.019734;Yes;90
Dealer;2;800.1488649;Yes;21.5
Owner;2;687.1678056;Yes;36.2
Dealer;1;650.0171057;Yes;95
Owner;2;1150.121065;Yes;47.5
Dealer;3;1378.891051;Yes;56.7
Dealer;2;1004.291062;Yes;110
Owner;1;500;Yes;25
Dealer;6;5400.016615;Yes;2600
Owner;2;1000;Yes;39.9
Dealer;2;1291.382954;Yes;110
Dealer;2;1350.078493;Yes;86
Dealer;4;2265.219443;Yes;96
Dealer;1;700.0622278;Yes;22.5
Owner;3;1410.177805;Yes;92
Owner;3;1625.135428;Yes;90
Dealer;2;1350.186728;Yes;47
Owner;2;995.0248756;Yes;50
Dealer;2;902.0260894;Yes;65
Dealer;2;1230.091933;Yes;95
Dealer;2;1000;Yes;87
Dealer;2;1136.059877;Yes;85
Owner;2;1429.749794;Yes;52
Dealer;1;452.0226584;Yes;79
Dealer;2;1085.714286;Yes;30.4
Dealer;3;2475.375842;Yes;95.5
Dealer;3;1995.012469;Yes;40
Dealer;2;952.3809524;Yes;26
Dealer;2;800;Yes;60
Owner;2;1115.114085;Yes;65
Owner;3;452.0909205;Yes;36
Dealer;3;1775.065872;Yes;640
Dealer;3;1650.165017;Yes;90
Dealer;2;1177.226027;Yes;55
Dealer;3;1752.683732;Yes;84.9
Owner;3;1268.157713;Yes;55
Owner;2;775.1937984;Yes;23
Dealer;2;1189.169411;Yes;32.5
Owner;2;1000;Yes;44
Owner;2;699.6268657;Yes;45
Dealer;2;912.0620202;Yes;120
Dealer;1;660.0660066;Yes;52
Dealer;2;612.9303107;Yes;21.9
Owner;3;2060.316512;Yes;69
Owner;3;916.0305344;Yes;24
Dealer;3;1509.695291;Yes;65.4
Owner;2;800;Yes;22
Dealer;3;1349.948079;Yes;65
Owner;3;1900.337838;Yes;90
Owner;2;850.1335924;Yes;35
Dealer;6;6000.060001;Yes;2000
Dealer;3;1394.230769;Yes;72.5
Owner;2;800;Yes;40
Owner;1;1199.760048;Yes;40
Owner;2;825.0825083;Yes;40
Builder;1;380.798523;No;16.5
Dealer;2;823.5998802;No;27.5
Owner;2;750.1442585;Yes;26
Dealer;1;480.0076801;Yes;100
Builder;3;1463.829787;No;34.4
Dealer;3;1661.291899;Yes;170
Owner;1;550.0673552;Yes;24.5
Dealer;3;1502.171338;Yes;76.1
Dealer;3;1800.161812;Yes;89
Dealer;1;750;Yes;24
Owner;2;1200.120012;Yes;40
Dealer;2;800;Yes;35
Dealer;2;963.6363636;Yes;42.4
Dealer;3;1086.890888;Yes;180
Dealer;2;1191.913096;No;79
Dealer;2;1006.567894;Yes;65.9
Owner;2;999.6722386;Yes;30.5
Dealer;2;1374.061938;Yes;130
Dealer;4;2816.901408;No;220
Owner;1;665.0430873;Yes;35.5
Owner;1;600.1500375;Yes;8
Dealer;1;385.0473287;Yes;24
Owner;3;2700.457;Yes;65
Dealer;2;1105.198526;Yes;54
Dealer;3;1895.043732;Yes;130
Owner;3;1738.016831;Yes;95
Dealer;4;1757.196754;Yes;340
Owner;3;1500.115393;Yes;65
Dealer;3;1150.131694;Yes;26.2
Dealer;3;1300.169587;Yes;46
Owner;2;1230.125523;Yes;73.5
Owner;2;1155.17555;Yes;63.5
Dealer;2;649.2018636;No;170
Owner;1;349.9562555;Yes;12
Owner;2;1205.1343;Yes;50.7
Owner;2;750.30012;Yes;12.5
Owner;3;1750.036459;Yes;120
Dealer;3;1810.385898;Yes;76
Dealer;2;609.127363;No;31.9
Dealer;2;94509.45095;No;9450
Dealer;2;1198.039216;No;61.1
Owner;2;968.6168152;Yes;25
Owner;2;1150.035386;Yes;65
Dealer;3;1402.978632;Yes;130
Dealer;3;1525.74698;Yes;48
Owner;3;1220.362622;Yes;35
Owner;3;950.1871581;Yes;33
Dealer;1;600.0774293;Yes;15.5
Owner;2;1127.395716;Yes;30
Owner;3;1500.078952;Yes;95
Owner;2;1070.016283;Yes;46
Owner;2;1099.807534;Yes;40
Owner;3;1374.885426;Yes;30
Owner;3;1050;Yes;21
Dealer;2;1232.032854;Yes;72
Dealer;2;1070.090958;Yes;60
Dealer;3;1775.147929;Yes;150
Owner;2;775.1937984;Yes;13
Dealer;3;1300.003714;Yes;350
Owner;2;900.1956947;Yes;23
Dealer;3;2200.00704;Yes;1250
Dealer;3;1610.570236;Yes;57.9
Owner;1;500;Yes;22
Dealer;2;1225.114855;Yes;80
Dealer;3;2100.210021;Yes;140
Owner;2;712.0253165;Yes;27
Dealer;5;2440.368417;Yes;620
Dealer;3;1904.535174;Yes;160
Owner;1;785.0320555;Yes;60
Owner;2;1000;Yes;62
Dealer;1;565.1105651;Yes;23
Owner;2;1200.087279;Yes;55
Owner;2;1200.120012;Yes;40
Dealer;1;679.4117647;No;69.3
Owner;1;350.0583431;Yes;12
Dealer;2;1061.041069;Yes;85
Dealer;4;2878.787879;No;190
Dealer;3;2113.792496;Yes;120
Dealer;2;513.9056832;No;51
Owner;4;5000;Yes;550
Dealer;2;1161.072409;Yes;55
Owner;2;1210;Yes;72.6
Owner;2;1010.10101;Yes;26
Owner;2;1100.28293;Yes;35
Owner;2;1189.591078;Yes;32
Owner;1;570.053205;Yes;22.5
Dealer;3;908;No;90.8
Owner;1;500;Yes;11
Dealer;2;551.5789474;No;65.5
Dealer;1;680.1228609;Yes;31
Dealer;3;1452.098459;Yes;82
Dealer;3;2888.567937;Yes;260
Owner;2;915.2086137;Yes;34
Dealer;3;3083.700441;Yes;140
Dealer;2;1195.121951;Yes;49
Dealer;3;1605.394124;Yes;100
Dealer;2;50300.71077;No;9200
Dealer;2;1248.025276;Yes;31.6
Owner;2;1042.287076;Yes;35
Dealer;1;376.2525997;Yes;19.9
Dealer;1;524.9895002;Yes;25
Dealer;2;1318.181818;Yes;29
Dealer;1;750.0707614;Yes;53
Owner;1;645.0351837;Yes;16.5
Builder;3;1314.285714;No;73.6
Dealer;1;650.0127453;Yes;51
Dealer;3;2432.432432;Yes;180
Owner;3;1735.307728;Yes;75
Builder;2;1763.357028;No;76.9
Dealer;2;877.7598277;Yes;32.6
Dealer;1;560.0068924;Yes;130
Dealer;3;1566.068515;Yes;48
Dealer;3;1877.035051;Yes;98
Dealer;3;1395.11709;Yes;140
Dealer;2;1278.129395;Yes;72.7
Dealer;3;634.0260655;Yes;90
Owner;2;750.0468779;Yes;40
Dealer;3;1101.152369;Yes;43
Owner;3;1235.003529;Yes;70
Dealer;3;2400;Yes;210
Dealer;4;3258.721086;Yes;610
Dealer;3;1790.243175;Yes;120
Dealer;2;1068.12557;Yes;82
Owner;2;1035.001882;Yes;55
Owner;3;1340.070299;Yes;61
Dealer;3;1264.93324;Yes;180
Dealer;3;1995.305164;Yes;170
Owner;2;1200;Yes;72
Dealer;4;2090.322581;Yes;81
Dealer;3;1808.590806;Yes;48
Dealer;2;1100.110011;Yes;60
Dealer;2;1234.290844;Yes;110
Dealer;3;1260.473588;Yes;69.2
Dealer;2;1033.057851;Yes;95
Dealer;3;1306.884481;Yes;33.6
Owner;1;600;Yes;12
Dealer;3;1625.37556;Yes;330
Builder;2;754.7760727;No;24.1
Owner;1;550.1222494;Yes;18
Dealer;3;1160.862355;No;42
Dealer;1;650.0742942;Yes;35
Owner;1;375.0721293;Yes;13
Dealer;3;1460.234681;Yes;56
Owner;2;1084.860174;Yes;45
Dealer;3;1619.659313;Yes;58
Dealer;2;1000;Yes;59
Dealer;4;4150.238639;Yes;400
Dealer;4;2282.5;No;91.3
Dealer;2;769.1301504;No;58.8
Dealer;3;1308.695652;Yes;60.2
Dealer;2;1100.110011;Yes;100
Dealer;3;1850.038089;Yes;680
Dealer;3;1346.869712;Yes;39.8
Owner;2;1100;Yes;55
Dealer;3;1408.915795;Yes;51.2
Dealer;3;1521.690768;Yes;68.4
Dealer;3;1375.025463;Yes;270
Dealer;3;1267.114094;Yes;47.2
Owner;2;1049.943246;No;37
Owner;1;664.942741;Yes;18
Builder;2;720;No;18
Dealer;1;690.0517539;Yes;60
Dealer;4;3101.402373;Yes;57.5
Dealer;2;1571.330117;Yes;91.2
Dealer;3;1362.236437;Yes;230
